BOYD	1,450	128	1.0	164	149,476
HICKS	1,444	129	0.9	155	153,618
GRANT	1,434	130	1.1	192	134,034
KELLY	1,432	131	0.5	69	260,385
STRICKLAND	1,422	132	2.2	456	65,814
SAMPSON	1,419	133	3.8	844	37,234
WOODS	1,418	134	0.8	133	168,814
PAUL	1,402	135	1.9	401	72,248
WALLACE	1,393	136	0.7	113	190,760
STONE	1,393	136	0.9	162	149,802
FRANK	1,384	138	2.1	454	65,918
BULLARD	1,382	139	6.1	1453	22,539
PIERCE	1,379	140	1.0	186	136,517
HAYES	1,369	141	0.7	117	187,473
WELLS	1,365	142	0.8	131	170,635
BILLY	1,363	143	41.6	9147	3,279
ALEXANDER	1,354	144	0.7	111	193,443
DIXON	1,353	145	0.9	156	152,015
FLORES	1,344	146	0.4	55	312,615
JORDAN	1,341	147	0.7	105	197,212
MCDONALD	1,338	148	0.8	127	176,094
ANTONE	1,324	149	45.5	10167	2,913
ROBERTSON	1,308	150	0.9	159	150,299
BILLIOT	1,286	151	44.4	10217	2,895
FIELDS	1,280	152	1.2	264	103,242
COLE	1,277	153	0.7	116	187,793
PEREZ	1,270	154	0.3	29	488,521
BAHE	1,254	155	71.6	15375	1752
OWENS	1,252	156	0.7	126	176,334
BEGAYE	1,249	157	97.0	19436	1287
PALMER	1,248	158	0.8	158	150,407
BREWER	1,246	159	1.2	274	100,465
CASTILLO	1,241	160	0.7	135	165,473
SIMPSON	1,234	161	0.8	145	158,241
LITTLE	1,233	162	1.2	266	102,718
SIMMONS	1,230	163	0.6	103	201,650
DUNCAN	1,226	164	0.9	203	130,419
POWELL	1,213	165	0.6	91	216,553
PATTERSON	1,211	166	0.6	104	198,557
TUCKER	1,206	167	0.7	139	162,933
ELLIS	1,201	168	0.7	121	181,934
TOLEDO	1,197	169	8.2	2294	14,514
HUGHES	1,193	170	0.5	83	229,390
REYNOLDS	1,193	170	0.6	106	195,598
DANIELS	1,193	170	0.9	180	138,776
MYERS	1,192	173	0.5	85	224,824
ANDREWS	1,190	174	0.9	206	129,320
WARREN	1,183	175	0.8	166	147,906
RICHARDS	1,181	176	0.9	215	125,653
HUDSON	1,177	177	0.9	202	130,793
JENKINS	1,176	178	0.6	95	213,737
PORTER	1,176	178	0.7	148	156,848
MILLS	1,168	180	0.8	165	147,909
BURNS	1,151	181	0.7	141	162,153
FRAZIER	1,139	182	1.3	314	88,325
