BRADLEY	32,021	128	24.4	200	131,289
FRAZIER	31,921	129	36.1	314	88,325
SHAW	31,391	130	20.2	150	155,172
HARPER	30,734	131	25.6	226	119,868
GREENE	30,523	132	25.5	228	119,604
ROBERTSON	30,421	133	20.2	159	150,299
PAYNE	30,408	134	22.0	183	138,028
PERKINS	30,405	135	24.0	212	126,951
BYRD	30,373	136	34.2	311	88,811
SPENCER	30,317	137	22.6	189	134,443
WEBB	30,015	138	18.4	137	163,481
OLIVER	29,931	139	26.8	248	111,641
COX	29,311	140	11.6	72	253,771
AUSTIN	28,856	141	25.5	241	113,160
BERRY	28,806	142	22.3	205	129,405
LAWRENCE	28,743	143	23.1	219	124,321
MCDONALD	28,633	144	16.3	127	176,094
MONTGOMERY	28,630	145	25.5	246	112,144
LOVE	28,400	146	36.3	363	78,323
MCCOY	28,100	147	26.4	258	106,481
BURTON	27,893	148	26.0	255	107,158
BLACK	27,875	149	18.6	160	150,186
KNIGHT	27,401	150	20.8	199	131,860
HARVEY	27,036	151	24.1	247	112,136
ANDREWS	26,950	152	20.8	206	129,320
CUNNINGHAM	26,907	153	20.4	198	131,896
STEPHENS	26,666	154	19.2	181	138,742
ARMSTRONG	26,386	155	20.3	204	129,982
PETERSON	26,349	156	9.6	63	275,041
GLOVER	26,288	157	41.0	468	64,180
LONG	26,261	158	11.8	86	223,494
HAYNES	26,260	159	32.0	341	82,037
RILEY	26,257	160	20.5	210	127,960
HAMPTON	26,233	161	39.5	451	66,378
WADE	26,114	162	28.1	297	92,834
MILES	26,055	163	31.8	342	81,933
PALMER	26,035	164	17.3	158	150,407
NEAL	25,918	165	30.9	333	83,849
GARDNER	25,888	166	18.7	182	138,660
FERGUSON	25,677	167	18.0	173	142,256
GARRETT	25,403	168	23.6	253	107,777
TATE	25,230	169	37.5	440	67,208
SINGLETON	24,925	170	48.1	584	51,797
HUNT	24,819	171	16.3	157	151,986
REYNOLDS	24,450	172	12.5	106	195,598
CURRY	24,435	173	34.2	410	71,344
CHARLES	24,358	174	47.3	589	51,518
CHAMBERS	24,325	175	26.9	305	90,325
HARDY	24,308	176	31.7	374	76,608
HINES	24,273	177	35.6	432	68,145
LITTLE	24,026	178	23.4	266	102,718
WALTON	23,812	179	33.5	414	70,997
RICE	23,811	180	16.3	169	146,440
MILLS	23,799	181	16.1	165	147,909
FISHER	23,719	182	11.3	100	210,279
MOSLEY	23,614	183	52.8	699	44,698
